Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
P493-6_B-cell_lymphoma_SHCTR,CL,-,CL_0000236,CL_0000236,-,UBERON_0000178,-,BTO_0003291,BTO_0000776
Peripheral_Blood_Mononuclear_Primary_Cells,CT,-,-,CL_2000001,-,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0000089
Esophagus Squamous Epithelium,A,-,-,CL_0000076,-,UBERON_0006920,UBERON_0006920,BTO_0003635,BTO_0000959
MCF-7_PMA,CL,CLO_0007606,CLO_0007605,CL_0002327,-,UBERON_0000310,UBERON_2005088,BTO_0000093,-
Syn_vil_cytoTrophobs_1,CT,-,CLO_0000070,CL_0000034,CL_0000066,UBERON_0001987,UBERON_0000241,-,BTO_0000297
TC71_SA2 KO,CL,CLO_0009879,CLO_0000123,CL_0001035,CL_0000001,UBERON_0002481,UBERON_0001234,BTO_0002604,BTO_0005678
bipolar neuron,CT,-,-,CL_0000103,CL_0000103,UBERON_0001016,-,-,BTO_0004051
LM2-4175,CL,-,CLO_0000001,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000001,-,BTO_0000001
VCaP_and_LTAD_cells,CL,-,CLO_0037117,CL_0002231,-,UBERON_0002367,-,-,-
B_B,CT,-,CLO_0000012,CL_0000236,CL_0000012,UBERON_0000178,UBERON_0000060,BTO_0000776,BTO_0000001
Vascular_endothelial_spleen,CT,-,CLO_0000000,CL_2000053,-,UBERON_0002106,UBERON_0002106,-,BTO_0001281
MCF_10A,CL,CLO_0007599,CLO_0000072,CL_0002327,CL_0000001,UBERON_0000310,UBERON_0000468,BTO_0001939,BTO_0000065
HS-ES-2R,CL,CLO_0050147,CLO_0050147,-,-,-,-,-,-
Jurkat ZBTB1 KO_ZBTB1_expressing FLAG-ZBTB1_Asparagine deprivation,CL,CLO_0007043,CLO_0007043,CL_0000084,-,UBERON_0000178,-,BTO_0000661,-
Neurons donor2,CT,-,CLO_0000070,CL_0000540,CL_0000120,UBERON_0001016,UBERON_0002406,BTO_0000938,BTO_0000071
prostate carcinoma epithelial cell line 22Rv1,CL,CLO_0001200,CLO_0001199,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,BTO_0002999,BTO_0001120
EEB,CL,CLO_0051023,CLO_0051023,CL_0000764,-,UBERON_0000178,UBERON_0000060,-,-
HEMn,CT,-,CLO_0000031,CL_2000000,CL_0000124,UBERON_0001003,UBERON_0000024,-,BTO_0000202
HTOA,CL,CLO_0051442,CLO_0051442,CL_0000313,-,UBERON_0000992,-,-,-
iPS_20b,CL,CLO_0037308,CLO_0000005,CL_0002248,CL_0000001,-,UBERON_0000065,-,BTO_0000003
LX-2_hepatic_stellate_cells_TGFB1,CL,-,CLO_0000001,CL_0000632,CL_0000002,UBERON_0002107,UBERON_0000003,BTO_0003516,BTO_0000004
GM12878,CL,CLO_0022851,CLO_0022851,CL_0000236,-,UBERON_0000178,-,BTO_0006353,-
t47d,CL,CLO_0009251,CLO_0009922,CL_0002327,-,UBERON_0000310,-,BTO_0001248,-
NCI-H1299_EGFP-NEO_reporter_cells_SAHA,CL,CLO_0007986,CLO_0007986,CL_0000082,-,UBERON_0002048,-,BTO_0002552,-
DLD-1_colon_adenocarcinoma,CL,CLO_0002785,CLO_0002785,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0000391,BTO_0000269
GIST-T1_Gastrointestinal_stromal_tumor,CL,-,CLO_0000075,CL_0002319,-,UBERON_0000945,UBERON_0000466,-,BTO_0000159
M0_CB,CT,-,CLO_0000001,CL_0000235,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
Fetal_Muscle_Trunk,A,-,-,CL_0000187,-,UBERON_0001774,UBERON_0005090,-,BTO_0000887
Colo320,CL,CLO_0002571,CLO_0000020,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0000460,BTO_0002047,BTO_0000022
CD34_cells_ERYTH_BIO,CT,-,CLO_0000000,CL_0000764,CL_0000000,UBERON_0002371,UBERON_0000000,BTO_0002731,BTO_0000000
DKO1,CL,-,CLO_0000064,CL_0011108,CL_0000002,UBERON_0001155,UBERON_0000463,-,BTO_0000149
CD8 Naive 8pool,CT,-,CLO_0000028,CL_0000900,CL_0000235,UBERON_0002370,-,-,-
V1051,-,-,CLO_0000049,CL_0011108,CL_0000000,UBERON_0001155,UBERON_0000062,-,BTO_0000000
CC-LP-1_intrahepatic_cholangiocarcinoma,CL,-,CLO_0007379,CL_0000068,-,UBERON_0002394,UBERON_0002048,BTO_0002933,-
Vascular Endothelial Cell,CT,-,-,CL_0002139,CL_0002139,UBERON_0001986,-,BTO_0001854,BTO_0001854
Mesothelial Cells donor1,CT,-,CLO_0000051,CL_0000077,CL_0000066,UBERON_0035809,UBERON_0000469,-,BTO_0000089
iPSCs,CL,CLO_0037308,CLO_0000057,CL_0002248,CL_0000001,-,UBERON_0000068,BTO_0006081,BTO_0000076
MCF10A,CL,CLO_0007599,CLO_0007599,CL_0002327,-,UBERON_0000310,-,BTO_0001939,-
HC11 Mammary Epithelium,-,-,-,-,-,-,UBERON_0003244,-,BTO_0001430
Monocyte_2,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,-,BTO_0000876,BTO_0000876
NCI-H226,CL,CLO_0008068,CLO_0008068,CL_0000082,-,UBERON_0002048,-,BTO_0003008,-
MiaPaca2,CL,CLO_0007726,CLO_0000078,CL_0002079,CL_0000012,UBERON_0001264,UBERON_0000464,BTO_0002137,BTO_0000052
COLO320HSR_DMSO,CL,CLO_0002571,CLO_0000163,CL_0011108,CL_0000003,UBERON_0001155,UBERON_0000468,BTO_0002047,BTO_0000051
Preadipocyte - subcutaneous donor2,CT,-,-,CL_0002334,CL_0002334,UBERON_0002190,-,BTO_0001107,BTO_0001107
T24_2_low,CL,CLO_0009245,CLO_0009245,CL_1001319,-,UBERON_0001255,-,BTO_0001345,-
GBM,CT,-,CLO_0003456,CL_0000125,-,UBERON_0001017,UBERON_0005777,BTO_0002373,-
Pre-B,CT,-,-,CL_0000817,-,UBERON_0002371,UBERON_0001782,BTO_0001133,-
Induced Pluripotent Stem Cells,CT,CLO_0037307,CLO_0000000,CL_0002248,CL_0000000,-,UBERON_0000062,BTO_0006081,BTO_0001300
H-EMC-SS,CL,CLO_0003701,CLO_0003701,CL_0000187,-,UBERON_0005090,-,-,-
Skin_Sun_Exposed_Lower_leg,A,-,-,CL_0000066,-,UBERON_0001003,UBERON_0001003,-,BTO_0001253
Lens Epithelial Cells donor3,CT,-,-,CL_0002224,CL_0000066,UBERON_0001803,UBERON_0000965,-,BTO_0000723
Im-GCT-3504_G34W,CT,-,CLO_0003464,-,-,UBERON_0002481,UBERON_0000000,-,-
CD8_Naive_Primary_Cells,CT,-,CLO_0000020,CL_0000900,CL_0000235,UBERON_0002370,UBERON_0002360,-,BTO_0000138
HEL-R,CL,-,CLO_0003679,CL_0000988,-,UBERON_0000178,-,-,-
TGBC2TKB,CL,CLO_0009348,CLO_0050015,CL_0000066,-,UBERON_0002110,-,-,-
MPAL5_T1,CT,-,CLO_0000215,CL_0000988,CL_0000002,UBERON_0000178,UBERON_0000464,-,BTO_0000050
CD14+ monocytes - treated with IFN + N-hexane donor2,CT,-,CLO_0000000,CL_0001054,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0000876,BTO_0000000
MDA-BoM-1833,CL,-,CLO_0000001,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000003,-,BTO_0000004
Fibroblast - Cardiac donor3,CT,-,-,CL_0002548,CL_0000057,UBERON_0000948,-,BTO_0003093,BTO_0000452
CD19donorA,CT,-,CLO_0000020,CL_0001201,CL_0000037,UBERON_0000178,UBERON_0000460,BTO_0000776,BTO_0000045
HUES64 Cells,CL,-,CLO_0000052,CL_0002322,CL_0000123,UBERON_0000922,UBERON_0000955,-,BTO_0000256
epididymis adult,A,-,-,CL_0000068,-,UBERON_0001301,UBERON_0001301,BTO_0000408,BTO_0000408
H3.3K27M_XHSJ019-X1-1-Rx_xenograft,-,-,CLO_0000123,-,CL_0000001,UBERON_0000955,UBERON_0000100,-,BTO_0000123
SH-SY5Y_neuroblastoma_OVERMYCN_48H,CL,CLO_0009015,CLO_0009015,CL_0000031,-,UBERON_0002371,-,BTO_0000793,BTO_0000284
EndoC-BH1_SE,CL,-,CLO_0000001,CL_0000169,CL_0000002,UBERON_0001264,UBERON_0000003,-,BTO_0000004
CD4-pos,CT,-,-,CL_0000492,-,UBERON_0002405,UBERON_0002695,BTO_0002417,-
SH-SY5Y_neuroblastoma_OVERMYCN_24H,CL,CLO_0009015,CLO_0009015,CL_0000031,-,UBERON_0002371,-,BTO_0000793,BTO_0000137
liposarcoma cell line:SW 872,CL,CLO_0009201,CLO_0009201,CL_0000136,-,UBERON_0002384,-,BTO_0003743,BTO_0003744
CD3,CT,-,CLO_0000120,CL_0002419,CL_0000230,UBERON_0002405,UBERON_0001000,-,BTO_0000123
High-grade serous ovarian cancer,CT,-,CLO_0000000,CL_2000064,-,UBERON_0000992,UBERON_0000000,-,BTO_0000000
hepatocyte,CT,-,-,CL_0000182,CL_0000182,UBERON_0002107,-,BTO_0000575,BTO_0000575
U87_EGFRvIII_shFOXG1_FBS,CL,CLO_0009464,CLO_0009464,CL_0000127,-,UBERON_0000955,UBERON_0002048,BTO_0002036,-
SK-MEL-5,CL,CLO_0009047,CLO_0009047,CL_0000148,-,UBERON_0001003,-,BTO_0002134,-
tamoxifen_EC5,CT,-,CLO_0000034,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0000000,-,BTO_0000000
HBE,CT,-,CLO_0000051,CL_0002328,CL_0000230,UBERON_0002185,UBERON_0000012,-,BTO_0000034
Pancreatic_tumor_associated_fibroblasts_B009B_untreated,CT,-,CLO_0000023,CL_0002410,CL_0000230,UBERON_0001264,UBERON_0000027,-,BTO_0000150
Jurkat_WT,CL,CLO_0007043,CLO_0007043,CL_0000084,-,UBERON_0000178,-,BTO_0000661,-
Normal Human Astrocyte,CT,-,-,CL_0000127,CL_0000127,UBERON_0001017,-,BTO_0000099,BTO_0000099
GM12868_female_B-cells,CL,CLO_0022827,CLO_0022827,CL_0000236,-,UBERON_0000178,UBERON_0003100,-,-
Endothelial Cells - Microvascular donor1,CT,-,CLO_0000023,CL_2000008,CL_0000235,UBERON_0008339,UBERON_0002048,BTO_0003123,BTO_0000135
THP-1_acute_monocytic_leukemia_CAL,CL,CLO_0009348,CLO_0009348,CL_0000576,-,UBERON_0000178,UBERON_0000000,BTO_0001370,-
Skeletal Muscle Cells donor5,CT,-,-,CL_0000188,-,UBERON_0001134,UBERON_0014892,BTO_0004392,BTO_0001103
EX_cerebrum_7,CT,-,-,CL_0000540,-,UBERON_0000955,UBERON_0001893,-,BTO_0000239
Pericytes donor2,CT,-,CLO_0000071,CL_0000669,CL_0000068,UBERON_0002384,UBERON_0001003,BTO_0002441,BTO_0000202
Endothelial Cells - Thoracic donor1,CT,-,CLO_0000053,CL_0000115,CL_0000066,UBERON_0001986,UBERON_0000020,-,BTO_0000060
Antigen_presenting_thymus,CT,-,-,-,-,UBERON_0002370,UBERON_0002370,-,BTO_0001374
Acinar_pancreas,CT,-,-,CL_0002064,-,UBERON_0001264,UBERON_0001264,BTO_0000028,BTO_0000988
CNCC,CT,-,CLO_0000075,CL_0011012,CL_0000001,UBERON_0003099,UBERON_0000468,-,BTO_0000200
HSSY2 shCt,CL,CLO_0050072,CLO_0000020,CL_0000214,-,UBERON_0003668,UBERON_0000065,BTO_0006086,-
MCF7_Invasive_ductal_breast_carcinoma_PROG,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
CAMA1 ER+/FGFR1-amplified,CL,CLO_0002194,CLO_0000046,CL_0002327,-,UBERON_0000310,UBERON_0001002,BTO_0005022,-
Sympathoblasts_adrenal,CT,-,-,CL_0002248,-,UBERON_0000922,UBERON_0002369,-,BTO_0000047
Thymocytes_thymus_0,CT,-,-,CL_0000893,-,UBERON_0002370,UBERON_0002370,BTO_0001372,BTO_0001374
left ventricle_DCM_LV1433,A,-, -,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629 
Medulloblastoma Cell Lines,CT,-,BTO_0001757,CL_0002319,CL_0000000,UBERON_0002037,-,BTO_0001359,-
Fetal liver,A,-,-,CL_0000182,-,UBERON_0002107,UBERON_0002107,BTO_0000759,BTO_0000759
CD4+ T Cells donor1,CT,-,CLO_0000000,CL_0000492,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0002417,BTO_0000000
PLC\PRF\5,CL,CLO_0008458,CLO_0000020,CL_0000182,CL_0000001,UBERON_0002107,UBERON_0000955,BTO_0003492,BTO_0000002
retina adult pool1,A,-,BTO_0001175,CL_0009004,-,UBERON_0000966,UBERON_0000966,BTO_0001175,BTO_0001043
HUVEC_Umbilical_Vein_Endothelial_Cells,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
MV-4-11,CL,CLO_0007906,CLO_0007906,CL_0000235,-,UBERON_0000178,-,BTO_0006413,-
Fetal Brain Male,A,-,-,CL_0002319,-,UBERON_0000955,UBERON_0000955,BTO_0000142,BTO_0000142
U251,CL,-,CLO_0000001,CL_0000125,CL_0000002,UBERON_0000955,UBERON_0000003,BTO_0006221,BTO_0000004
Vascular_endothelial_adrenal,CT,-,CLO_0000000,CL_0002139,-,UBERON_0002369,UBERON_0002369,-,BTO_0000047
pulmonary arterial smooth muscle cells_PAH2_sictrl,CT,-,-,CL_0002591,-,UBERON_0002111,UBERON_0002111,BTO_0003336,BTO_0000087
COLO-829_melanoma,CL,CLO_0002563,CLO_0037123,CL_0002620,-,UBERON_0001003,UBERON_0000015,-,BTO_0000076
VentricleRight,A,-,CLO_0000001,CL_0002494,CL_0000002,UBERON_0002080,UBERON_0000020,BTO_0001630,-
HUDEP-2_LRFKO,CL,-,CLO_0000054,CL_0000038,CL_0000021,UBERON_0012168,UBERON_0000460,-,BTO_0000016
T_D,CL,-,CLO_0000001,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0000002,BTO_0000782,BTO_0000003
LHSAR_prostate_epithelial_cells_HOXB13,CL,-,-,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,-,BTO_0001129
Club-C,CT,-,CLO_0000026,CL_0000158,CL_0000118,UBERON_0002048,UBERON_0000468,-,BTO_0000120
SHEP with tetracycline inducible MYC_DOX_2HR,CL,-,CLO_0000001,CL_0000031,-,UBERON_0001016,UBERON_0000063,BTO_0005397,BTO_0000036
Kidney_cortex,A,-, -,CL_1000497,-,UBERON_0001225,UBERON_0001851,BTO_0001166,BTO_0000671 
H3.3K27M_Tumor-derived cell-line_G477p6_cells,-,-,CL_0000000,-,-,UBERON_0000955,UBERON_0000062,-,BTO_0000010
GMP_BM0828,CT,-,-,CL_0000557,CL_0000557,UBERON_0002371,-,-,-
Ca9-22,CL,CLO_0051380,CLO_0051380,CL_1001576,-,UBERON_0000165,-,BTO_0005204,-
GIST-48B,CL,-,CLO_0000027,CL_0002319,CL_0000066,UBERON_0001555,UBERON_0000465,-,BTO_0000072
Hilar lymph node,A,-,-,-,-,UBERON_0000029,UBERON_0039167,-,BTO_0000784
liver,A,-,-,CL_0000182,-,UBERON_0002107,UBERON_0002107,BTO_0000759,BTO_0000759
GICAN,CL,CLO_0003492,CLO_0000110,CL_0000031,CL_0000002,UBERON_0001016,UBERON_0000062,-,BTO_0000055
UM-RC-6,CL,-,CLO_0000100,CL_1000497,CL_0000001,UBERON_0002113,UBERON_0001000,-,BTO_0000002
HCC70_XY018,CL,CLO_0003658,CLO_0003658,CL_0002327,-,UBERON_0000310,-,BTO_0005963,-
UO-31,CL,-,CLO_0000010,CL_1000497,CL_0000001,UBERON_0002113,UBERON_0000060,BTO_0004234,BTO_0000050
H3396_breast_carcinoma_ETOH,CL,-,-,CL_0002327,-,UBERON_0000310,UBERON_0000310,-,BTO_0000149
GM19238,CL,CLO_0027146,CLO_0027146,CL_0000236,-,UBERON_0000178,-,-,-
PB1022_mono_singles,CT,-,CLO_0000025,-,CL_0000230,UBERON_0000178,UBERON_0000469,-,BTO_0000178
spleen adult pool1,A,-, -,-,-,UBERON_0002106,UBERON_0002106,BTO_0001281,BTO_0001281
Vagina,A,-,-,CL_1001578,-,UBERON_0000996,UBERON_0000996,-,BTO_0000243
serous cystadenocarcinoma cell line:HTOA,CL,CLO_0051442,BTO_0004883,CL_0000313,CLO_0000031,UBERON_0000992,-,-,BTO_0004511
Hindbrain derived neural stem cells_NS13_H3.3K27M_WT,CT,-,-,CL_0000047,-,UBERON_0002028,UBERON_0002028,BTO_0002881,BTO_0000672
Smooth Muscle Cells - Umbilical Artery donor1,CT,-,-,CL_0002594,-,UBERON_0012615,UBERON_0001135,-,BTO_0001260
RMS209,CL,-,CLO_0000001,CL_0000737,CL_0000002,UBERON_0002036,UBERON_0000003,BTO_0001802,BTO_0000004
RENVM,CL,-,CLO_0000001,CL_0011020,CL_0000002,UBERON_0000955,UBERON_0000003,-,BTO_0000004
gastrocnemius medialis_54y,A,-,-,CL_0000187,-,UBERON_0011907,UBERON_0011907,BTO_0000506,BTO_0000506
GM23338,CL,-,CLO_0000010,CL_0002248,CL_0000001,UBERON_0001003,UBERON_0000460,-,BTO_0000031
EP156T_primary_prostate_cells,CL,-,-,CL_0002231,-,UBERON_0002367,UBERON_0002367,-,BTO_0001129
HCASMC_Human_coronary_artery_smooth_muscle_cells,CT,-,-,CL_0002592,-,UBERON_0002111,UBERON_0005090,BTO_0005101,BTO_0000887
Fibroblast - Gingival donor2,CT,-,-,CL_0000057,CL_0000057,UBERON_0001828,-,BTO_0004138,BTO_0000452
Fibroblast - Dermal donor3,CT,-, -,CL_0002551,CL_0000057,UBERON_0002067,-,BTO_0004419,BTO_0000452 
U937_adult_acute_monocytic_leukemia,CL,CLO_0009465,CLO_0009465,CL_0000576,-,UBERON_0000178,UBERON_0007023,-,BTO_0001043
H3.3K27M_Tumor-derived cell-line_DIPGVI_c27_cells,-,-,CL_0000000,-,-,UBERON_0000955,UBERON_0000061,-,-
CD8 Memory 7pool,CT,-,CLO_0000000,CL_0000909,CL_0000000,UBERON_0002405,UBERON_0000000,-,BTO_0000000
CD14+ monocyte (PB),CT,-,-,CL_0001054,CL_0001054,UBERON_0000178,-,BTO_0000876,BTO_0000876
NK_cells_G,CT,-,CLO_0000075,CL_0000623,CL_0000066,UBERON_0002405,UBERON_0000021,BTO_0000914,BTO_0000120
Matrix_Fibrob_2_E,CT,-,CLO_0000000,CL_0000057,-,UBERON_0002384,UBERON_0027368,BTO_0000452,-
Peripheral Blood Mononuclear Cells donor1,CT,-,-,CL_2000001,-,UBERON_0000178,UBERON_0000178,BTO_0001025,BTO_0000553
myotube originated from skeletal muscle myoblast,CT,-,CL_0002372,CL_0002372,CL_0000515,UBERON_0005090,UBERON_0001134,-,BTO_0001760
MDA-MB-453,CL,CLO_0007640,CLO_0007640,CL_0002327,-,UBERON_0000310,-,BTO_0001908,-
Nucleus Pulposus Cell donor3,CT,-, -,CL_0000138,CL_0000000,UBERON_0002242,UBERON_0002242,BTO_0005498,BTO_0003626 
H9_Null,CL,CLO_0003612,CLO_0000067,CL_0000084,CL_0000234,UBERON_0000178,UBERON_0000460,BTO_0001944,BTO_0000102
MEP-CD34,CT,-,CL_0000050,CL_0000050,-,UBERON_0002371,-,-,PR_Q64314
HSKTC,CL,CLO_0051438,CLO_0051438,CL_2000064,-,UBERON_0000992,-,-,-
Tumor_3_BCC,CT,-,CLO_0000020,CL_0001063,-,-,UBERON_0000061,-,BTO_0000201
T_J,CL,-,CLO_0000071,CL_0000084,CL_0000128,UBERON_0000178,UBERON_0000462,BTO_0000782,BTO_0000134
B_C,CT,-,CLO_0000056,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000065,BTO_0000776,BTO_0000003
Stromal_lung_8,CT,-,-,CL_0000499,-,UBERON_0002048,UBERON_0002048,-,BTO_0000763
22Rv1,CL,CLO_0001200,CLO_0001199,CL_0002231,-,UBERON_0002367,-,BTO_0002999,-
MCF7_Invasive_ductal_breast_carcinoma_E2_TNF,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
MV411,CL,CLO_0007906,CLO_0000013,CL_0000235,CL_0000006,UBERON_0000178,UBERON_0000060,BTO_0006413,BTO_0000030
GM12869,CL,CLO_0022826,CLO_0022826,CL_0000236,-,UBERON_0000178,-,-,-
T47D_shCtrl_shRING1B_24hr,CL,CLO_0009251,CLO_0009922,CL_0002327,-,UBERON_0000310,UBERON_0000062,BTO_0001248,-
Club-D,CT,-,CLO_0000075,CL_0000158,CL_0000003,UBERON_0002048,UBERON_0000460,-,BTO_0000134
HepaRG,CL,-,CLO_0000164,CL_0000182,CL_0000000,UBERON_0002107,UBERON_0000064,BTO_0005736,BTO_0000030
GBM_4250_2,CL,-,CLO_0003456,CL_0000125,-,UBERON_0000955,UBERON_0005777,BTO_0001530,-
Goblet_stomach,CT,-,-,CL_1000313,-,UBERON_0000945,UBERON_0000945,-,BTO_0001307
Smooth Muscle Cells - Internal Thoracic Artery donor3,CT,-,-,CL_0002593,-,UBERON_8480002,UBERON_0002456,-,BTO_0001260
umbilical-cord-derived-mesenchymal-stem-cells_SGA_cycle_0,CT,-,CLO_0000000,CL_0000134,CL_0000000,UBERON_0002331,UBERON_0000000,-,BTO_0001300
Granule_n_cerebellum,CT,-,-,CL_0001031,-,UBERON_0002037,UBERON_0002037,BTO_0004278,BTO_0000232
Prostate Epithelial Cells donor2,CT,-,-,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,BTO_0001033,BTO_0001129
SK-MEL-23,CL,-,CLO_0000015,CL_2000000,CL_0000232,UBERON_0001003,UBERON_0000069,BTO_0005333,BTO_0000023
mesenchymal precursor cell - ovarian cancer metastasis donor4,CT,-,-,CL_0000134,CL_0000134,UBERON_0000992,-,BTO_0003298,-
UCSF_4,CL,-,CLO_0000001,CL_0002322,CL_0000002,UBERON_0000922,UBERON_0000003,-,BTO_0000004
hepatocellular-carcinoma-cell,CT,-,CL_0000010,CL_0000182,CL_0000010,UBERON_0002107,UBERON_0001000,-,BTO_0000280
MM1-S,CL,CLO_0037203,CLO_0051422,CL_0000945,-,UBERON_0000178,-,BTO_0003933,-
Cal27,CL,CLO_0002178,CLO_0000022,CL_0000076,CL_0000009,UBERON_0001723,UBERON_0000472,BTO_0000921,BTO_0000123
Bronchial Epithelial Cell donor6,CT,-,CL_0002328,CL_0002328,-,UBERON_0002185,-,BTO_0002922,BTO_0002922
FL8,CL,-,CLO_0000073,CL_0000236,CL_0000000,UBERON_0000029,UBERON_0000955,-,BTO_0000520
OVCA429_shGRHL2,CL,-,CLO_0000001,CL_0000066,CL_0000002,UBERON_0000992,UBERON_0000003,BTO_0002564,BTO_0000004
Rectal Mucosa Donor 31,A,-,-,CL_0002253,-,UBERON_0003346,UBERON_0003346,-,BTO_0000886
coronary_artery,A,-,-,-,-,UBERON_0001621,UBERON_0001637,BTO_0000290,BTO_0000573
H3.3K27WT_2192,-,-,CLO_0000025,-,CL_0000066,UBERON_0000955,UBERON_0000469,-,BTO_0000123
GM18505,CL,CLO_0024913,CLO_0024913,CL_0000236,-,UBERON_0000178,-,-,-
Fetal Intestine,A,-,-,CL_0002563,-,UBERON_0000160,UBERON_0000160,BTO_0000648,BTO_0000648
MCF7_Invasive_ductal_breast_carcinoma_E2_5M,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
LOX-IMVI,CL,-,CLO_0000133,CL_2000000,CL_0000001,UBERON_0001003,UBERON_0000460,-,BTO_0000187
NK_1_BCC,CT,-,CLO_0000001,CL_0000623,CL_0000002,UBERON_0002405,UBERON_0000003,BTO_0000914,BTO_0000004
neuron-progenitor,CT,-,-,CL_0011020,CL_0000540,UBERON_0001016,-,-,BTO_0000938
HCT116_GLIS2.2-DMSO,CL,CLO_0003665,CLO_0003665,CL_0011108,-,UBERON_0001155,-,BTO_0001109,-
Intestine_Unknown.8_intestine,A,-,-,CL_0002563,-,UBERON_0000160,UBERON_0000160,BTO_0000648,BTO_0000648
STAD,CT,-,CLO_0000068,CL_0002659,CL_0000000,UBERON_0000945,UBERON_0000469,BTO_0000036,BTO_0000290
Fetal Stomach,A,-,-,-,-,UBERON_0000945,UBERON_0000945,-,BTO_0001307
Human Monocytes/Macrophages,CT,-,CLO_0000001,CL_0000235,CL_0000002,UBERON_0000178,UBERON_0000062,BTO_0000801,BTO_0000281
Cardiac progenitor cells,CT,-,CLO_0000025,CL_0000680,CL_0000234,UBERON_0000948,UBERON_0002104,-,BTO_0000089
DU145_prostate_carcinoma_FOXA1_ARQ6540X,CL,CLO_0002840,CLO_0051536,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001332,BTO_0001129
Th2_t-infiltrating,CT,-,CLO_0000001,CL_0000546,CL_0000002,UBERON_0002405,UBERON_0000003,BTO_0001679,-
P493-6_B-cell_lymphoma_CMYC_24H,CL,-,CL_0000236,CL_0000236,-,UBERON_0000178,-,BTO_0003291,BTO_0000776
ILC3,CT,-,CLO_0000000,CL_0001071,CL_0001071,UBERON_0002405,UBERON_0000000,-,-
Preadipocyte - omental donor3,CT,-,CL_0002334,CL_0002334,CL_0002334,UBERON_0010414,-,BTO_0001107,BTO_0001107
MPAL4_T1_4,CT,-,CLO_0000001,CL_0000988,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
LS174T_colon_adenocarcinoma,CL,CLO_0007403,CLO_0007403,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0001553,BTO_0000269
CD14_Mono,CT,-,-,CL_0001054,-,UBERON_0000178,UBERON_0000026,BTO_0000876,-
BCPAP_Poorly_differentiated_thyroid_gland_carcinoma,CL,CLO_0001906,-,CL_0002257,-,UBERON_0002046,UBERON_0002046,BTO_0004736,BTO_0001379
carcinosarcoma cell line:JHUCS-1,CL,CLO_0050879,CLO_0050879,CL_0002149,-,UBERON_0000995,-,-,BTO_0000197
LNCaP95_shARv7_DHT,CL,-,CLO_0000058,CL_0002231,CL_0000120,UBERON_0002367,UBERON_0000467,BTO_0006264,BTO_0000295
IIDP/donor790,CT,-,CLO_0000021,-,CL_0000010,UBERON_0000925,UBERON_0000460,-,BTO_0000012
BI_CD8_Memory_7pool,CT,-,CLO_0000000,CL_0000909,CL_0000000,UBERON_0002405,UBERON_0000060,-,BTO_0000000
CRC_17A,CL,-,CLO_0000001,CL_0011108,CL_0000002,UBERON_0001155,UBERON_0000003,-,BTO_0000004
Adipocyte - subcutaneous donor2,CT,-, -,CL_0002521,CL_0000136,UBERON_0002190,-,-,BTO_0000443
trophoblast__SynT,CT,-, -,CL_0000351,-,UBERON_0000088,UBERON_0000088,BTO_0001079,BTO_0001079 
hESC-1_Embryonic_stem_cells_DIFF_D2,CL,CLO_0037281,CLO_0037280,CL_0002322,-,UBERON_0000922,-,BTO_0006080,BTO_0001300
pancreatic-islets-F,A,-,CLO_0000032,CL_0008024,CL_0000235,UBERON_0000006,UBERON_0002952,BTO_0000991,BTO_0000123
WA01_H1_human_embryonic_stem_cells,CL,-,CLO_0000000,CL_0002322,CL_0000000,UBERON_0000922,UBERON_0000000,BTO_0006060,BTO_0001300
LNCaP-C4-2,CL,-,CLO_0037116,CL_0002231,-,UBERON_0002367,-,BTO_0005672,-
